air_temp,clearsky_ghi,relative_humidity,period_end,period,PV Power
19,0,82.4,2022-01-05T15:45:00Z,PT15M,0
19,0,82.7,2022-01-05T16:00:00Z,PT15M,0
19,0,83.5,2022-01-05T16:15:00Z,PT15M,0
19,0,84.9,2022-01-05T16:30:00Z,PT15M,0
18,0,86.4,2022-01-05T16:45:00Z,PT15M,0
18,0,87.9,2022-01-05T17:00:00Z,PT15M,0
18,0,88.3,2022-01-05T17:15:00Z,PT15M,0
18,0,87.6,2022-01-05T17:30:00Z,PT15M,0
18,0,86.9,2022-01-05T17:45:00Z,PT15M,0
18,0,86.2,2022-01-05T18:00:00Z,PT15M,0
18,0,85.8,2022-01-05T18:15:00Z,PT15M,0
18,0,85.7,2022-01-05T18:30:00Z,PT15M,0
18,0,85.6,2022-01-05T18:45:00Z,PT15M,0
19,0,85.4,2022-01-05T19:00:00Z,PT15M,0
18,0,86,2022-01-05T19:15:00Z,PT15M,0
18,0,87.4,2022-01-05T19:30:00Z,PT15M,0
18,0,88.8,2022-01-05T19:45:00Z,PT15M,0
17,0,90.2,2022-01-05T20:00:00Z,PT15M,0
17,0,91.1,2022-01-05T20:15:00Z,PT15M,0
17,0,91.5,2022-01-05T20:30:00Z,PT15M,0
17,0,92,2022-01-05T20:45:00Z,PT15M,0
17,0,92.4,2022-01-05T21:00:00Z,PT15M,0
16,0,92.8,2022-01-05T21:15:00Z,PT15M,0
16,0,93.1,2022-01-05T21:30:00Z,PT15M,0
16,0,93.3,2022-01-05T21:45:00Z,PT15M,0
16,0,93.6,2022-01-05T22:00:00Z,PT15M,0
16,0,93.9,2022-01-05T22:15:00Z,PT15M,0
16,0,94.2,2022-01-05T22:30:00Z,PT15M,0
16,0,94.5,2022-01-05T22:45:00Z,PT15M,0
16,0,94.8,2022-01-05T23:00:00Z,PT15M,0
16,0,95,2022-01-05T23:15:00Z,PT15M,0
16,0,95,2022-01-05T23:30:00Z,PT15M,0
15,0,95,2022-01-05T23:45:00Z,PT15M,0
15,0,95,2022-01-06T00:00:00Z,PT15M,0
15,0,95,2022-01-06T00:15:00Z,PT15M,0
15,0,95,2022-01-06T00:30:00Z,PT15M,0
15,0,95,2022-01-06T00:45:00Z,PT15M,0
15,0,95,2022-01-06T01:00:00Z,PT15M,0
16,13,94.4,2022-01-06T01:15:00Z,PT15M,5.5649425
16,40,93.2,2022-01-06T01:30:00Z,PT15M,17.1229
17,73,92,2022-01-06T01:45:00Z,PT15M,31.14326
17,112,90.9,2022-01-06T02:00:00Z,PT15M,47.78144
18,156,89.8,2022-01-06T02:15:00Z,PT15M,66.32613
18,202,88.9,2022-01-06T02:30:00Z,PT15M,85.883835
18,250,87.9,2022-01-06T02:45:00Z,PT15M,106.291875
18,299,86.9,2022-01-06T03:00:00Z,PT15M,127.1250825
18,348,85.3,2022-01-06T03:15:00Z,PT15M,147.95829
19,395,83,2022-01-06T03:30:00Z,PT15M,167.367425
19,440,80.8,2022-01-06T03:45:00Z,PT15M,186.4346
19,482,78.7,2022-01-06T04:00:00Z,PT15M,204.23063
20,521,74.4,2022-01-06T04:15:00Z,PT15M,219.9987625
22,556,68.3,2022-01-06T04:30:00Z,PT15M,233.16277
23,588,62.8,2022-01-06T04:45:00Z,PT15M,245.72814
25,616,57.7,2022-01-06T05:00:00Z,PT15M,255.64
26,640,55.1,2022-01-06T05:15:00Z,PT15M,264.6704
26,659,54.4,2022-01-06T05:30:00Z,PT15M,272.5278025
26,671,53.8,2022-01-06T05:45:00Z,PT15M,277.4903725
26,675,53.1,2022-01-06T06:00:00Z,PT15M,279.1445625
26,674,52.9,2022-01-06T06:15:00Z,PT15M,278.731015
26,669,53.2,2022-01-06T06:30:00Z,PT15M,276.6632775
26,663,53.5,2022-01-06T06:45:00Z,PT15M,274.1819925
26,656,53.7,2022-01-06T07:00:00Z,PT15M,271.28716
27,645,53.4,2022-01-06T07:15:00Z,PT15M,265.801275
27,629,52.4,2022-01-06T07:30:00Z,PT15M,259.207755
27,609,51.5,2022-01-06T07:45:00Z,PT15M,250.965855
28,585,50.6,2022-01-06T08:00:00Z,PT15M,240.2258625
28,557,50.2,2022-01-06T08:15:00Z,PT15M,228.7278725
28,525,50.2,2022-01-06T08:30:00Z,PT15M,215.5873125
28,490,50.2,2022-01-06T08:45:00Z,PT15M,201.214825
28,452,50.2,2022-01-06T09:00:00Z,PT15M,185.61041
27,411,51.6,2022-01-06T09:15:00Z,PT15M,169.371045
27,368,54.7,2022-01-06T09:30:00Z,PT15M,151.65096
26,324,57.9,2022-01-06T09:45:00Z,PT15M,133.98939
25,278,61.3,2022-01-06T10:00:00Z,PT15M,115.37
25,232,63.3,2022-01-06T10:15:00Z,PT15M,96.28
25,187,63.6,2022-01-06T10:30:00Z,PT15M,77.605
25,143,64,2022-01-06T10:45:00Z,PT15M,59.345
25,103,64.4,2022-01-06T11:00:00Z,PT15M,42.745
24,67,65.3,2022-01-06T11:15:00Z,PT15M,27.9023175
24,36,66.6,2022-01-06T11:30:00Z,PT15M,14.99229
24,11,67.9,2022-01-06T11:45:00Z,PT15M,4.5809775
24,0,69.3,2022-01-06T12:00:00Z,PT15M,0
24,0,70.3,2022-01-06T12:15:00Z,PT15M,0
23,0,71.1,2022-01-06T12:30:00Z,PT15M,0
23,0,71.8,2022-01-06T12:45:00Z,PT15M,0
23,0,72.6,2022-01-06T13:00:00Z,PT15M,0
23,0,74.1,2022-01-06T13:15:00Z,PT15M,0
23,0,76.3,2022-01-06T13:30:00Z,PT15M,0
22,0,78.5,2022-01-06T13:45:00Z,PT15M,0
22,0,80.8,2022-01-06T14:00:00Z,PT15M,0
21,0,82.7,2022-01-06T14:15:00Z,PT15M,0
21,0,83.9,2022-01-06T14:30:00Z,PT15M,0
21,0,85.2,2022-01-06T14:45:00Z,PT15M,0
20,0,86.5,2022-01-06T15:00:00Z,PT15M,0
20,0,87.2,2022-01-06T15:15:00Z,PT15M,0
20,0,87.2,2022-01-06T15:30:00Z,PT15M,0
20,0,87.2,2022-01-06T15:45:00Z,PT15M,0
20,0,87.2,2022-01-06T16:00:00Z,PT15M,0
20,0,87.7,2022-01-06T16:15:00Z,PT15M,0
20,0,88.6,2022-01-06T16:30:00Z,PT15M,0
19,0,89.6,2022-01-06T16:45:00Z,PT15M,0
19,0,90.5,2022-01-06T17:00:00Z,PT15M,0
19,0,90.8,2022-01-06T17:15:00Z,PT15M,0
19,0,90.4,2022-01-06T17:30:00Z,PT15M,0
19,0,90,2022-01-06T17:45:00Z,PT15M,0
19,0,89.5,2022-01-06T18:00:00Z,PT15M,0
19,0,89.5,2022-01-06T18:15:00Z,PT15M,0
19,0,89.8,2022-01-06T18:30:00Z,PT15M,0
19,0,90,2022-01-06T18:45:00Z,PT15M,0
19,0,90.3,2022-01-06T19:00:00Z,PT15M,0
19,0,91,2022-01-06T19:15:00Z,PT15M,0
19,0,91.9,2022-01-06T19:30:00Z,PT15M,0
18,0,92.9,2022-01-06T19:45:00Z,PT15M,0
18,0,94,2022-01-06T20:00:00Z,PT15M,0
18,0,94.5,2022-01-06T20:15:00Z,PT15M,0
18,0,94.7,2022-01-06T20:30:00Z,PT15M,0
17,0,94.8,2022-01-06T20:45:00Z,PT15M,0
17,0,95,2022-01-06T21:00:00Z,PT15M,0
17,0,95.3,2022-01-06T21:15:00Z,PT15M,0
17,0,95.7,2022-01-06T21:30:00Z,PT15M,0
17,0,96.2,2022-01-06T21:45:00Z,PT15M,0
16,0,96.6,2022-01-06T22:00:00Z,PT15M,0
16,0,96.9,2022-01-06T22:15:00Z,PT15M,0
16,0,97.1,2022-01-06T22:30:00Z,PT15M,0
16,0,97.2,2022-01-06T22:45:00Z,PT15M,0
16,0,97.4,2022-01-06T23:00:00Z,PT15M,0
16,0,97.2,2022-01-06T23:15:00Z,PT15M,0
16,0,96.8,2022-01-06T23:30:00Z,PT15M,0
16,0,96.3,2022-01-06T23:45:00Z,PT15M,0
17,0,95.9,2022-01-07T00:00:00Z,PT15M,0
17,0,95.6,2022-01-07T00:15:00Z,PT15M,0
17,0,95.4,2022-01-07T00:30:00Z,PT15M,0
17,0,95.3,2022-01-07T00:45:00Z,PT15M,0
17,0,95.1,2022-01-07T01:00:00Z,PT15M,0
17,12,94.6,2022-01-07T01:15:00Z,PT15M,5.11944
17,38,93.7,2022-01-07T01:30:00Z,PT15M,16.21156
18,69,92.8,2022-01-07T01:45:00Z,PT15M,29.3365575
18,107,92,2022-01-07T02:00:00Z,PT15M,45.4929225
18,149,91,2022-01-07T02:15:00Z,PT15M,63.3499575
18,193,90,2022-01-07T02:30:00Z,PT15M,82.0573275
19,240,89.1,2022-01-07T02:45:00Z,PT15M,101.6916
19,287,88.1,2022-01-07T03:00:00Z,PT15M,121.606205
19,334,86.9,2022-01-07T03:15:00Z,PT15M,141.52081
19,379,85.6,2022-01-07T03:30:00Z,PT15M,160.587985
19,423,84.2,2022-01-07T03:45:00Z,PT15M,179.231445
19,464,82.9,2022-01-07T04:00:00Z,PT15M,196.60376
20,502,80,2022-01-07T04:15:00Z,PT15M,211.975775
21,537,75.5,2022-01-07T04:30:00Z,PT15M,225.97497
22,568,71.4,2022-01-07T04:45:00Z,PT15M,238.19506
23,595,67.5,2022-01-07T05:00:00Z,PT15M,248.653475
24,618,64.5,2022-01-07T05:15:00Z,PT15M,257.367645
24,637,62.2,2022-01-07T05:30:00Z,PT15M,265.2802425
25,648,60,2022-01-07T05:45:00Z,PT15M,268.92
26,650,57.9,2022-01-07T06:00:00Z,PT15M,268.805875
26,649,56.8,2022-01-07T06:15:00Z,PT15M,268.3923275
26,642,56.6,2022-01-07T06:30:00Z,PT15M,265.497495
26,635,56.5,2022-01-07T06:45:00Z,PT15M,262.6026625
26,627,56.3,2022-01-07T07:00:00Z,PT15M,259.2942825
26,614,55.5,2022-01-07T07:15:00Z,PT15M,253.918165
27,597,54.1,2022-01-07T07:30:00Z,PT15M,246.020715
27,577,52.8,2022-01-07T07:45:00Z,PT15M,237.778815
27,553,51.5,2022-01-07T08:00:00Z,PT15M,227.888535
28,525,50.8,2022-01-07T08:15:00Z,PT15M,215.5873125
28,494,50.7,2022-01-07T08:30:00Z,PT15M,202.857395
28,459,50.6,2022-01-07T08:45:00Z,PT15M,188.4849075
28,421,50.5,2022-01-07T09:00:00Z,PT15M,172.8804925
27,380,52.2,2022-01-07T09:15:00Z,PT15M,156.5961
27,338,55.7,2022-01-07T09:30:00Z,PT15M,139.28811
26,295,59.4,2022-01-07T09:45:00Z,PT15M,121.9965125
25,253,63.4,2022-01-07T10:00:00Z,PT15M,104.995
25,211,65.9,2022-01-07T10:15:00Z,PT15M,87.565
25,170,66.7,2022-01-07T10:30:00Z,PT15M,70.55
25,130,67.6,2022-01-07T10:45:00Z,PT15M,53.95
25,94,68.4,2022-01-07T11:00:00Z,PT15M,39.01
24,62,69.5,2022-01-07T11:15:00Z,PT15M,25.820055
24,34,70.7,2022-01-07T11:30:00Z,PT15M,14.159385
24,11,72,2022-01-07T11:45:00Z,PT15M,4.5809775
24,0,73.3,2022-01-07T12:00:00Z,PT15M,0
23,0,74.3,2022-01-07T12:15:00Z,PT15M,0
23,0,74.8,2022-01-07T12:30:00Z,PT15M,0
23,0,75.4,2022-01-07T12:45:00Z,PT15M,0
23,0,76,2022-01-07T13:00:00Z,PT15M,0
23,0,77.1,2022-01-07T13:15:00Z,PT15M,0
22,0,78.9,2022-01-07T13:30:00Z,PT15M,0
22,0,80.7,2022-01-07T13:45:00Z,PT15M,0
22,0,82.6,2022-01-07T14:00:00Z,PT15M,0
21,0,83.9,2022-01-07T14:15:00Z,PT15M,0
21,0,84.5,2022-01-07T14:30:00Z,PT15M,0
21,0,85.1,2022-01-07T14:45:00Z,PT15M,0
20,0,85.8,2022-01-07T15:00:00Z,PT15M,0
20,0,86.1,2022-01-07T15:15:00Z,PT15M,0
20,0,86.1,2022-01-07T15:30:00Z,PT15M,0
20,0,86.1,2022-01-07T15:45:00Z,PT15M,0
20,0,86,2022-01-07T16:00:00Z,PT15M,0
20,0,86.2,2022-01-07T16:15:00Z,PT15M,0
19,0,86.6,2022-01-07T16:30:00Z,PT15M,0
19,0,87,2022-01-07T16:45:00Z,PT15M,0
19,0,87.4,2022-01-07T17:00:00Z,PT15M,0
19,0,87.5,2022-01-07T17:15:00Z,PT15M,0
19,0,87.2,2022-01-07T17:30:00Z,PT15M,0
19,0,86.9,2022-01-07T17:45:00Z,PT15M,0
19,0,86.6,2022-01-07T18:00:00Z,PT15M,0
19,0,86.8,2022-01-07T18:15:00Z,PT15M,0
18,0,87.3,2022-01-07T18:30:00Z,PT15M,0
18,0,87.8,2022-01-07T18:45:00Z,PT15M,0
18,0,88.4,2022-01-07T19:00:00Z,PT15M,0
18,0,89.1,2022-01-07T19:15:00Z,PT15M,0
18,0,89.9,2022-01-07T19:30:00Z,PT15M,0
17,0,90.8,2022-01-07T19:45:00Z,PT15M,0
17,0,91.6,2022-01-07T20:00:00Z,PT15M,0
17,0,91.9,2022-01-07T20:15:00Z,PT15M,0
17,0,91.6,2022-01-07T20:30:00Z,PT15M,0
17,0,91.3,2022-01-07T20:45:00Z,PT15M,0
17,0,91,2022-01-07T21:00:00Z,PT15M,0
17,0,91.1,2022-01-07T21:15:00Z,PT15M,0
16,0,91.5,2022-01-07T21:30:00Z,PT15M,0
16,0,91.9,2022-01-07T21:45:00Z,PT15M,0
16,0,92.4,2022-01-07T22:00:00Z,PT15M,0
16,0,92.7,2022-01-07T22:15:00Z,PT15M,0
16,0,92.8,2022-01-07T22:30:00Z,PT15M,0
16,0,93,2022-01-07T22:45:00Z,PT15M,0
16,0,93.1,2022-01-07T23:00:00Z,PT15M,0
16,0,93,2022-01-07T23:15:00Z,PT15M,0
16,0,92.5,2022-01-07T23:30:00Z,PT15M,0
16,0,92.1,2022-01-07T23:45:00Z,PT15M,0
16,0,91.6,2022-01-08T00:00:00Z,PT15M,0
16,0,91.4,2022-01-08T00:15:00Z,PT15M,0
16,0,91.4,2022-01-08T00:30:00Z,PT15M,0
16,0,91.4,2022-01-08T00:45:00Z,PT15M,0
16,0,91.4,2022-01-08T01:00:00Z,PT15M,0
16,11,90.6,2022-01-08T01:15:00Z,PT15M,4.7087975
16,35,89,2022-01-08T01:30:00Z,PT15M,14.9825375
17,64,87.5,2022-01-08T01:45:00Z,PT15M,27.30368
17,98,86,2022-01-08T02:00:00Z,PT15M,41.80876
18,136,84.9,2022-01-08T02:15:00Z,PT15M,57.82278
18,177,84.1,2022-01-08T02:30:00Z,PT15M,75.2546475
18,221,83.3,2022-01-08T02:45:00Z,PT15M,93.9620175
19,266,82.6,2022-01-08T03:00:00Z,PT15M,112.70819
19,311,81.7,2022-01-08T03:15:00Z,PT15M,131.775365
19,356,80.7,2022-01-08T03:30:00Z,PT15M,150.84254
19,399,79.6,2022-01-08T03:45:00Z,PT15M,169.062285
19,440,78.7,2022-01-08T04:00:00Z,PT15M,186.4346
20,478,75.7,2022-01-08T04:15:00Z,PT15M,201.841475
21,514,71,2022-01-08T04:30:00Z,PT15M,216.29634
22,546,66.6,2022-01-08T04:45:00Z,PT15M,228.969195
23,575,62.5,2022-01-08T05:00:00Z,PT15M,240.295375
24,600,59.7,2022-01-08T05:15:00Z,PT15M,249.8715
25,620,58.1,2022-01-08T05:30:00Z,PT15M,257.3
25,634,56.6,2022-01-08T05:45:00Z,PT15M,263.11
26,641,55.1,2022-01-08T06:00:00Z,PT15M,265.0839475
26,643,54.2,2022-01-08T06:15:00Z,PT15M,265.9110425
26,641,54,2022-01-08T06:30:00Z,PT15M,265.0839475
26,637,53.8,2022-01-08T06:45:00Z,PT15M,263.4297575
26,631,53.5,2022-01-08T07:00:00Z,PT15M,260.9484725
26,621,52.8,2022-01-08T07:15:00Z,PT15M,256.8129975
27,606,51.5,2022-01-08T07:30:00Z,PT15M,249.72957
27,588,50.3,2022-01-08T07:45:00Z,PT15M,242.31186
27,565,49.2,2022-01-08T08:00:00Z,PT15M,232.833675
28,539,48.6,2022-01-08T08:15:00Z,PT15M,221.3363075
28,508,48.5,2022-01-08T08:30:00Z,PT15M,208.60639
28,476,48.4,2022-01-08T08:45:00Z,PT15M,195.46583
28,442,48.4,2022-01-08T09:00:00Z,PT15M,181.503985
27,405,49.9,2022-01-08T09:15:00Z,PT15M,166.898475
27,365,53,2022-01-08T09:30:00Z,PT15M,150.414675
26,323,56.4,2022-01-08T09:45:00Z,PT15M,133.5758425
25,278,60,2022-01-08T10:00:00Z,PT15M,115.37
25,233,62.4,2022-01-08T10:15:00Z,PT15M,96.695
25,189,63.3,2022-01-08T10:30:00Z,PT15M,78.435
25,146,64.3,2022-01-08T10:45:00Z,PT15M,60.59
25,106,65.4,2022-01-08T11:00:00Z,PT15M,43.99
24,69,66.5,2022-01-08T11:15:00Z,PT15M,28.7352225
24,38,67.7,2022-01-08T11:30:00Z,PT15M,15.825195
24,12,68.9,2022-01-08T11:45:00Z,PT15M,4.99743
23,0,70.2,2022-01-08T12:00:00Z,PT15M,0
23,0,71.3,2022-01-08T12:15:00Z,PT15M,0
23,0,72.3,2022-01-08T12:30:00Z,PT15M,0
23,0,73.3,2022-01-08T12:45:00Z,PT15M,0
23,0,74.3,2022-01-08T13:00:00Z,PT15M,0
23,0,75.6,2022-01-08T13:15:00Z,PT15M,0
22,0,77.2,2022-01-08T13:30:00Z,PT15M,0
22,0,78.9,2022-01-08T13:45:00Z,PT15M,0
22,0,80.6,2022-01-08T14:00:00Z,PT15M,0
21,0,81.9,2022-01-08T14:15:00Z,PT15M,0
21,0,82.8,2022-01-08T14:30:00Z,PT15M,0
21,0,83.7,2022-01-08T14:45:00Z,PT15M,0
20,0,84.5,2022-01-08T15:00:00Z,PT15M,0
20,0,84.6,2022-01-08T15:15:00Z,PT15M,0
21,0,83.9,2022-01-08T15:30:00Z,PT15M,0
21,0,83.1,2022-01-08T15:45:00Z,PT15M,0
22,0,82.4,2022-01-08T16:00:00Z,PT15M,0
21,0,82.5,2022-01-08T16:15:00Z,PT15M,0
21,0,83.5,2022-01-08T16:30:00Z,PT15M,0
20,0,84.5,2022-01-08T16:45:00Z,PT15M,0
20,0,85.5,2022-01-08T17:00:00Z,PT15M,0
19,0,86.3,2022-01-08T17:15:00Z,PT15M,0
19,0,87,2022-01-08T17:30:00Z,PT15M,0
19,0,87.7,2022-01-08T17:45:00Z,PT15M,0
19,0,88.4,2022-01-08T18:00:00Z,PT15M,0
19,0,89,2022-01-08T18:15:00Z,PT15M,0
19,0,89.6,2022-01-08T18:30:00Z,PT15M,0
19,0,90.1,2022-01-08T18:45:00Z,PT15M,0
19,0,90.7,2022-01-08T19:00:00Z,PT15M,0
18,0,91.3,2022-01-08T19:15:00Z,PT15M,0
18,0,92,2022-01-08T19:30:00Z,PT15M,0
18,0,92.8,2022-01-08T19:45:00Z,PT15M,0
17,0,93.5,2022-01-08T20:00:00Z,PT15M,0
17,0,94,2022-01-08T20:15:00Z,PT15M,0
17,0,94.3,2022-01-08T20:30:00Z,PT15M,0
17,0,94.6,2022-01-08T20:45:00Z,PT15M,0
17,0,94.9,2022-01-08T21:00:00Z,PT15M,0
17,0,95.1,2022-01-08T21:15:00Z,PT15M,0
17,0,95.3,2022-01-08T21:30:00Z,PT15M,0
17,0,95.4,2022-01-08T21:45:00Z,PT15M,0
16,0,95.6,2022-01-08T22:00:00Z,PT15M,0
16,0,95.8,2022-01-08T22:15:00Z,PT15M,0
16,0,96.1,2022-01-08T22:30:00Z,PT15M,0
16,0,96.4,2022-01-08T22:45:00Z,PT15M,0
16,0,96.7,2022-01-08T23:00:00Z,PT15M,0
16,0,96.6,2022-01-08T23:15:00Z,PT15M,0
16,0,96.2,2022-01-08T23:30:00Z,PT15M,0
17,0,95.7,2022-01-08T23:45:00Z,PT15M,0
17,0,95.3,2022-01-09T00:00:00Z,PT15M,0
17,0,95,2022-01-09T00:15:00Z,PT15M,0
17,0,95,2022-01-09T00:30:00Z,PT15M,0
17,0,95,2022-01-09T00:45:00Z,PT15M,0
17,0,95,2022-01-09T01:00:00Z,PT15M,0
17,12,94.6,2022-01-09T01:15:00Z,PT15M,5.11944
17,40,93.7,2022-01-09T01:30:00Z,PT15M,17.0648
18,74,92.8,2022-01-09T01:45:00Z,PT15M,31.462395
18,114,92,2022-01-09T02:00:00Z,PT15M,48.469095
18,159,91.8,2022-01-09T02:15:00Z,PT15M,67.6016325
18,206,92.4,2022-01-09T02:30:00Z,PT15M,87.584505
18,255,93,2022-01-09T02:45:00Z,PT15M,108.4177125
18,305,93.6,2022-01-09T03:00:00Z,PT15M,129.6760875
18,354,93.7,2022-01-09T03:15:00Z,PT15M,150.509295
18,401,93.4,2022-01-09T03:30:00Z,PT15M,170.4921675
18,446,93.1,2022-01-09T03:45:00Z,PT15M,189.624705
18,489,92.9,2022-01-09T04:00:00Z,PT15M,207.9069075
19,529,88.7,2022-01-09T04:15:00Z,PT15M,224.145235
20,565,81.2,2022-01-09T04:30:00Z,PT15M,238.5783125
21,598,74.3,2022-01-09T04:45:00Z,PT15M,251.64438
23,626,68.1,2022-01-09T05:00:00Z,PT15M,261.60853
24,650,63.6,2022-01-09T05:15:00Z,PT15M,270.694125
25,670,60.5,2022-01-09T05:30:00Z,PT15M,278.05
25,686,57.6,2022-01-09T05:45:00Z,PT15M,284.69
26,697,54.8,2022-01-09T06:00:00Z,PT15M,288.2426075
26,704,53.2,2022-01-09T06:15:00Z,PT15M,291.13744
27,706,52.6,2022-01-09T06:30:00Z,PT15M,290.93907
27,704,52.1,2022-01-09T06:45:00Z,PT15M,290.11488
27,697,51.6,2022-01-09T07:00:00Z,PT15M,287.230215
27,686,51,2022-01-09T07:15:00Z,PT15M,282.69717
27,670,50.5,2022-01-09T07:30:00Z,PT15M,276.10365
27,650,50,2022-01-09T07:45:00Z,PT15M,267.86175
28,626,49.5,2022-01-09T08:00:00Z,PT15M,257.062205
28,598,49.1,2022-01-09T08:15:00Z,PT15M,245.564215
28,566,48.9,2022-01-09T08:30:00Z,PT15M,232.423655
28,530,48.7,2022-01-09T08:45:00Z,PT15M,217.640525
28,492,48.5,2022-01-09T09:00:00Z,PT15M,202.03611
27,450,49.6,2022-01-09T09:15:00Z,PT15M,185.44275
27,406,52.3,2022-01-09T09:30:00Z,PT15M,167.31057
26,360,55.1,2022-01-09T09:45:00Z,PT15M,148.8771
25,311,58.1,2022-01-09T10:00:00Z,PT15M,129.065
25,262,60.2,2022-01-09T10:15:00Z,PT15M,108.73
25,213,61.3,2022-01-09T10:30:00Z,PT15M,88.395
25,165,62.5,2022-01-09T10:45:00Z,PT15M,68.475
25,120,63.6,2022-01-09T11:00:00Z,PT15M,49.8
24,79,64.8,2022-01-09T11:15:00Z,PT15M,32.8997475
24,43,65.9,2022-01-09T11:30:00Z,PT15M,17.9074575
24,15,67,2022-01-09T11:45:00Z,PT15M,6.2467875
24,0,68.1,2022-01-09T12:00:00Z,PT15M,0
24,0,69,2022-01-09T12:15:00Z,PT15M,0
24,0,69.6,2022-01-09T12:30:00Z,PT15M,0
23,0,70.3,2022-01-09T12:45:00Z,PT15M,0
23,0,70.9,2022-01-09T13:00:00Z,PT15M,0
23,0,71.9,2022-01-09T13:15:00Z,PT15M,0
23,0,73.2,2022-01-09T13:30:00Z,PT15M,0
23,0,74.6,2022-01-09T13:45:00Z,PT15M,0
22,0,75.9,2022-01-09T14:00:00Z,PT15M,0
22,0,77.4,2022-01-09T14:15:00Z,PT15M,0
21,0,79.1,2022-01-09T14:30:00Z,PT15M,0
21,0,80.8,2022-01-09T14:45:00Z,PT15M,0
20,0,82.5,2022-01-09T15:00:00Z,PT15M,0
20,0,83.6,2022-01-09T15:15:00Z,PT15M,0
20,0,84,2022-01-09T15:30:00Z,PT15M,0
20,0,84.4,2022-01-09T15:45:00Z,PT15M,0
20,0,84.8,2022-01-09T16:00:00Z,PT15M,0
20,0,85.3,2022-01-09T16:15:00Z,PT15M,0
20,0,86,2022-01-09T16:30:00Z,PT15M,0
20,0,86.6,2022-01-09T16:45:00Z,PT15M,0
19,0,87.3,2022-01-09T17:00:00Z,PT15M,0
20,0,87.6,2022-01-09T17:15:00Z,PT15M,0
20,0,87.5,2022-01-09T17:30:00Z,PT15M,0
20,0,87.3,2022-01-09T17:45:00Z,PT15M,0
20,0,87.2,2022-01-09T18:00:00Z,PT15M,0
20,0,87.4,2022-01-09T18:15:00Z,PT15M,0
20,0,87.8,2022-01-09T18:30:00Z,PT15M,0
20,0,88.2,2022-01-09T18:45:00Z,PT15M,0
20,0,88.6,2022-01-09T19:00:00Z,PT15M,0
20,0,89.3,2022-01-09T19:15:00Z,PT15M,0
19,0,90.5,2022-01-09T19:30:00Z,PT15M,0
19,0,91.6,2022-01-09T19:45:00Z,PT15M,0
18,0,92.7,2022-01-09T20:00:00Z,PT15M,0
18,0,93.4,2022-01-09T20:15:00Z,PT15M,0
18,0,93.7,2022-01-09T20:30:00Z,PT15M,0
18,0,94,2022-01-09T20:45:00Z,PT15M,0
18,0,94.3,2022-01-09T21:00:00Z,PT15M,0
18,0,94.7,2022-01-09T21:15:00Z,PT15M,0
18,0,95.1,2022-01-09T21:30:00Z,PT15M,0
18,0,95.6,2022-01-09T21:45:00Z,PT15M,0
18,0,96,2022-01-09T22:00:00Z,PT15M,0
17,0,96.3,2022-01-09T22:15:00Z,PT15M,0
17,0,96.3,2022-01-09T22:30:00Z,PT15M,0
17,0,96.3,2022-01-09T22:45:00Z,PT15M,0
17,0,96.3,2022-01-09T23:00:00Z,PT15M,0
17,0,96.4,2022-01-09T23:15:00Z,PT15M,0
17,0,96.7,2022-01-09T23:30:00Z,PT15M,0
17,0,97,2022-01-09T23:45:00Z,PT15M,0
17,0,97.3,2022-01-10T00:00:00Z,PT15M,0
17,0,97.3,2022-01-10T00:15:00Z,PT15M,0
17,0,96.8,2022-01-10T00:30:00Z,PT15M,0
18,0,96.4,2022-01-10T00:45:00Z,PT15M,0
18,0,95.9,2022-01-10T01:00:00Z,PT15M,0
18,12,95.5,2022-01-10T01:15:00Z,PT15M,5.10201
18,38,95.2,2022-01-10T01:30:00Z,PT15M,16.156365
18,71,94.9,2022-01-10T01:45:00Z,PT15M,30.1868925
18,109,94.6,2022-01-10T02:00:00Z,PT15M,46.3432575
18,152,95,2022-01-10T02:15:00Z,PT15M,64.62546
18,198,96.1,2022-01-10T02:30:00Z,PT15M,84.183165
18,246,97.1,2022-01-10T02:45:00Z,PT15M,104.591205
18,293,98.2,2022-01-10T03:00:00Z,PT15M,124.5740775
18,340,98.1,2022-01-10T03:15:00Z,PT15M,144.55695
19,386,96.7,2022-01-10T03:30:00Z,PT15M,163.55399
19,430,95.3,2022-01-10T03:45:00Z,PT15M,182.19745
19,472,94,2022-01-10T04:00:00Z,PT15M,199.99348
20,510,90.7,2022-01-10T04:15:00Z,PT15M,215.353875
21,546,85.5,2022-01-10T04:30:00Z,PT15M,229.76226
22,578,80.7,2022-01-10T04:45:00Z,PT15M,242.388635
23,607,76.2,2022-01-10T05:00:00Z,PT15M,253.668335
24,632,72.5,2022-01-10T05:15:00Z,PT15M,263.19798
25,653,69.5,2022-01-10T05:30:00Z,PT15M,270.995
25,665,66.6,2022-01-10T05:45:00Z,PT15M,275.975
26,667,63.8,2022-01-10T06:00:00Z,PT15M,275.8361825
26,665,62.2,2022-01-10T06:15:00Z,PT15M,275.0090875
26,659,61.6,2022-01-10T06:30:00Z,PT15M,272.5278025
26,652,61.1,2022-01-10T06:45:00Z,PT15M,269.63297
26,645,60.5,2022-01-10T07:00:00Z,PT15M,266.7381375
26,634,59.6,2022-01-10T07:15:00Z,PT15M,262.189115
26,618,58.2,2022-01-10T07:30:00Z,PT15M,255.572355
